EpaRegion	UsState	County	Year	Risk	Governance	BuiltEnvironment	NaturalEnvironment	Society	Crsi
8	Montana	Wibaux	2017	0.168	0.567	0.197	0.296	0.573	-0.322
8	Montana	Yellowstone	2017	0.254	0.534	0.696	0.294	0.635	5.361
8	North Dakota	Adams	2017	0.183	0.574	0.311	0.248	0.743	2.577
8	North Dakota	Barnes	2017	0.121	0.545	0.445	0.345	0.711	8.073
8	North Dakota	Benson	2017	0.223	0.615	0.408	0.461	0.484	3.539
8	North Dakota	Billings	2017	0.171	0.614	0.256	0.511	0.470	2.781
8	North Dakota	Bottineau	2017	0.121	0.532	0.391	0.417	0.743	8.749
8	North Dakota	Bowman	2017	0.107	0.506	0.327	0.291	0.990	9.677
8	North Dakota	Burke	2017	0.108	0.601	0.307	0.262	0.637	2.920
8	North Dakota	Burleigh	2017	0.361	0.506	0.530	0.300	0.727	2.998
8	North Dakota	Cass	2017	0.268	0.545	0.707	0.400	0.623	6.095
8	North Dakota	Cavalier	2017	0.122	0.551	0.363	0.442	0.867	10.702
8	North Dakota	Dickey	2017	0.123	0.554	0.363	0.367	0.716	6.717
8	North Dakota	Divide	2017	0.082	0.485	0.330	0.238	0.814	6.719
8	North Dakota	Dunn	2017	0.139	0.610	0.304	0.358	0.771	5.879
8	North Dakota	Eddy	2017	0.103	0.595	0.216	0.382	0.496	0.803
8	North Dakota	Emmons	2017	0.117	0.591	0.348	0.282	0.843	7.421
8	North Dakota	Foster	2017	0.154	0.572	0.303	0.413	0.674	4.665
8	North Dakota	Golden Valley	2017	0.095	0.568	0.251	0.400	0.568	3.531
8	North Dakota	Grand Forks	2017	0.210	0.548	0.525	0.379	0.581	4.859
8	North Dakota	Grant	2017	0.184	0.622	0.276	0.277	0.496	0.084
8	North Dakota	Griggs	2017	0.157	0.567	0.304	0.271	0.620	1.671
8	North Dakota	Hettinger	2017	0.122	0.612	0.279	0.261	0.719	3.344
8	North Dakota	Kidder	2017	0.197	0.616	0.301	0.265	0.641	1.659
8	North Dakota	LaMoure	2017	0.116	0.624	0.405	0.333	0.655	6.948
8	North Dakota	Logan	2017	0.163	0.610	0.308	0.250	0.695	2.522
8	North Dakota	McHenry	2017	0.092	0.597	0.405	0.343	0.681	9.319
8	North Dakota	McIntosh	2017	0.113	0.600	0.318	0.300	0.736	5.578
8	North Dakota	McKenzie	2017	0.139	0.531	0.418	0.443	0.671	7.549
8	North Dakota	McLean	2017	0.115	0.592	0.510	0.399	0.843	13.818
8	North Dakota	Mercer	2017	0.125	0.550	0.487	0.314	0.676	7.611
8	North Dakota	Morton	2017	0.270	0.551	0.585	0.252	0.757	4.497
8	North Dakota	Mountrail	2017	0.138	0.573	0.412	0.376	0.575	5.235
8	North Dakota	Nelson	2017	0.209	0.604	0.384	0.386	0.735	4.885
8	North Dakota	Oliver	2017	0.107	0.589	0.279	0.279	0.490	-0.194
8	North Dakota	Pembina	2017	0.110	0.602	0.483	0.445	0.900	16.005
8	North Dakota	Pierce	2017	0.087	0.514	0.257	0.323	0.657	3.266
8	North Dakota	Ramsey	2017	0.174	0.537	0.344	0.408	0.873	6.727
8	North Dakota	Ransom	2017	0.168	0.581	0.335	0.324	0.767	4.618
8	North Dakota	Renville	2017	0.170	0.620	0.266	0.321	0.609	1.839
8	North Dakota	Richland	2017	0.139	0.594	0.469	0.360	0.689	7.808
8	North Dakota	Rolette	2017	0.090	0.482	0.376	0.472	0.646	10.147
8	North Dakota	Sargent	2017	0.303	0.650	0.330	0.336	0.729	2.596
8	North Dakota	Sheridan	2017	0.105	0.628	0.225	0.359	0.371	-1.544
8	North Dakota	Sioux	2017	0.261	0.650	0.276	0.567	0.065	-0.355
8	North Dakota	Slope	2017	0.172	0.652	0.183	0.415	0.378	-0.565
8	North Dakota	Stark	2017	0.100	0.529	0.510	0.289	0.742	10.516
8	North Dakota	Steele	2017	0.305	0.586	0.296	0.345	0.381	-0.093
8	North Dakota	Stutsman	2017	0.100	0.537	0.496	0.345	0.723	11.253
8	North Dakota	Towner	2017	0.093	0.610	0.339	0.377	0.618	7.045
8	North Dakota	Traill	2017	0.135	0.625	0.387	0.383	0.744	7.865
8	North Dakota	Walsh	2017	0.102	0.585	0.416	0.383	0.709	10.050
8	North Dakota	Ward	2017	0.093	0.537	0.631	0.373	0.656	15.330
8	North Dakota	Wells	2017	0.092	0.559	0.345	0.371	0.727	8.845
8	North Dakota	Williams	2017	0.098	0.510	0.520	0.313	0.665	9.914
8	South Dakota	Aurora	2017	0.090	0.677	0.252	0.229	0.824	5.883
8	South Dakota	Beadle	2017	0.145	0.535	0.360	0.248	0.753	4.040
8	South Dakota	Bennett	2017	0.151	0.455	0.212	0.555	0.330	0.212
8	South Dakota	Bon Homme	2017	0.097	0.586	0.341	0.358	0.776	9.286
8	South Dakota	Brookings	2017	0.103	0.547	0.463	0.403	0.634	9.881
8	South Dakota	Brown	2017	0.143	0.548	0.462	0.278	0.819	7.493
8	South Dakota	Brule	2017	0.144	0.555	0.267	0.358	0.767	4.541
8	South Dakota	Buffalo	2017	0.120	0.524	0.248	0.454	0.011	-5.625
8	South Dakota	Butte	2017	0.160	0.520	0.270	0.330	0.625	1.737
8	South Dakota	Campbell	2017	0.078	0.581	0.204	0.297	0.306	-6.970
8	South Dakota	Charles Mix	2017	0.129	0.600	0.383	0.466	0.574	6.952
8	South Dakota	Clark	2017	0.089	0.615	0.246	0.377	0.640	5.126
8	South Dakota	Clay	2017	0.067	0.534	0.325	0.333	0.508	3.212
8	South Dakota	Codington	2017	0.086	0.539	0.380	0.387	0.739	11.127
8	South Dakota	Corson	2017	0.162	0.628	0.287	0.590	0.135	0.656
8	South Dakota	Custer	2017	0.198	0.499	0.395	0.497	0.713	5.945
8	South Dakota	Davison	2017	0.155	0.525	0.365	0.275	0.772	4.448
8	South Dakota	Day	2017	0.079	0.566	0.333	0.456	0.886	16.546
8	South Dakota	Deuel	2017	0.055	0.636	0.335	0.382	0.636	13.073
8	South Dakota	Dewey	2017	0.178	0.539	0.311	0.569	0.326	2.289
8	South Dakota	Douglas	2017	0.176	0.615	0.272	0.246	0.711	1.930
8	South Dakota	Edmunds	2017	0.088	0.580	0.332	0.319	0.849	10.376
8	South Dakota	Fall River	2017	0.199	0.512	0.270	0.419	0.648	2.700
8	South Dakota	Faulk	2017	0.080	0.594	0.226	0.329	0.611	2.588
8	South Dakota	Grant	2017	0.086	0.566	0.372	0.460	0.793	14.496
8	South Dakota	Gregory	2017	0.151	0.598	0.258	0.322	0.588	1.528
8	South Dakota	Haakon	2017	0.275	0.557	0.254	0.290	0.721	1.322
8	South Dakota	Hamlin	2017	0.061	0.639	0.331	0.341	0.696	11.966
8	South Dakota	Hand	2017	0.117	0.584	0.238	0.341	0.674	3.274
8	South Dakota	Hanson	2017	0.089	0.677	0.291	0.344	0.462	2.306
8	South Dakota	Harding	2017	0.212	0.616	0.234	0.345	0.519	0.498
8	South Dakota	Hughes	2017	0.120	0.538	0.394	0.391	0.855	10.230
8	South Dakota	Hutchinson	2017	0.156	0.581	0.355	0.314	0.756	5.034
8	South Dakota	Hyde	2017	0.076	0.578	0.223	0.273	0.511	-2.035
8	South Dakota	Jackson	2017	0.229	0.490	0.281	0.464	0.384	0.585
8	South Dakota	Jerauld	2017	0.221	0.578	0.226	0.308	0.593	0.458
8	South Dakota	Jones	2017	0.113	0.570	0.255	0.282	0.612	1.267
8	South Dakota	Kingsbury	2017	0.144	0.615	0.334	0.381	0.840	7.588
8	South Dakota	Lake	2017	0.089	0.539	0.315	0.427	0.701	9.002
8	South Dakota	Lawrence	2017	0.256	0.512	0.431	0.498	0.639	4.461
8	South Dakota	Lincoln	2017	0.252	0.563	0.491	0.366	0.691	4.485
8	South Dakota	Lyman	2017	0.153	0.581	0.338	0.369	0.488	2.261
8	South Dakota	Marshall	2017	0.159	0.578	0.302	0.468	0.549	3.824
8	South Dakota	McCook	2017	0.158	0.643	0.356	0.334	0.830	6.607
8	South Dakota	McPherson	2017	0.092	0.525	0.257	0.387	0.421	-0.108
8	South Dakota	Meade	2017	0.212	0.531	0.443	0.323	0.732	4.462
8	South Dakota	Mellette	2017	0.189	0.553	0.226	0.373	0.300	-1.812
8	South Dakota	Miner	2017	0.077	0.574	0.249	0.250	0.528	-1.463
8	South Dakota	Minnehaha	2017	0.324	0.554	0.597	0.289	0.647	3.474
8	South Dakota	Moody	2017	0.076	0.602	0.269	0.474	0.618	9.201
8	South Dakota	Oglala Lakota	2017	0.153	0.391	0.394	0.557	0.131	0.435
8	South Dakota	Pennington	2017	0.264	0.497	0.649	0.410	0.649	5.715
8	South Dakota	Perkins	2017	0.208	0.588	0.178	0.257	0.741	0.713
8	South Dakota	Potter	2017	0.081	0.588	0.069	0.282	0.617	-3.983
8	South Dakota	Roberts	2017	0.084	0.586	0.380	0.638	0.784	20.260
8	South Dakota	Sanborn	2017	0.140	0.609	0.200	0.291	0.415	-2.341
8	South Dakota	Spink	2017	0.086	0.601	0.339	0.320	0.754	8.991
8	South Dakota	Stanley	2017	0.137	0.529	0.303	0.355	0.691	4.133
8	South Dakota	Sully	2017	0.094	0.587	0.216	0.337	0.654	2.923
8	South Dakota	Todd	2017	0.142	0.482	0.336	0.613	0.173	1.585
8	South Dakota	Tripp	2017	0.150	0.500	0.241	0.282	0.633	0.523
8	South Dakota	Turner	2017	0.185	0.654	0.345	0.381	0.841	6.282
8	South Dakota	Union	2017	0.110	0.602	0.427	0.392	0.634	8.575
8	South Dakota	Walworth	2017	0.087	0.534	0.240	0.340	0.777	6.204
8	South Dakota	Yankton	2017	0.133	0.523	0.319	0.368	0.771	5.963
8	South Dakota	Ziebach	2017	0.231	0.644	0.261	0.508	0.134	-0.635
8	Utah	Beaver	2017	0.135	0.534	0.552	0.507	0.590	10.459
8	Utah	Box Elder	2017	0.167	0.569	0.599	0.319	0.635	7.172
8	Utah	Cache	2017	0.267	0.554	0.541	0.494	0.638	5.482
8	Utah	Carbon	2017	0.120	0.546	0.438	0.444	0.564	7.619
8	Utah	Daggett	2017	0.128	0.572	0.311	0.610	0.404	5.428
8	Utah	Davis	2017	0.711	0.517	0.424	0.445	0.655	1.444
8	Utah	Duchesne	2017	0.075	0.584	0.423	0.449	0.589	12.889
8	Utah	Emery	2017	0.125	0.581	0.540	0.495	0.663	12.365
8	Utah	Garfield	2017	0.146	0.573	0.493	0.454	0.615	8.272
8	Utah	Grand	2017	0.147	0.470	0.372	0.547	0.606	6.780
8	Utah	Iron	2017	0.136	0.500	0.610	0.457	0.592	10.365
8	Utah	Juab	2017	0.148	0.539	0.436	0.380	0.783	7.924
8	Utah	Kane	2017	0.107	0.523	0.412	0.479	0.688	10.703
8	Utah	Millard	2017	0.112	0.575	0.576	0.455	0.578	12.208
8	Utah	Morgan	2017	0.155	0.546	0.462	0.371	0.701	6.897
8	Utah	Piute	2017	0.103	0.627	0.252	0.605	0.399	5.514
8	Utah	Rich	2017	0.110	0.458	0.393	0.427	0.604	6.762
8	Utah	Salt Lake	2017	0.775	0.515	0.768	0.236	0.612	1.734
8	Utah	San Juan	2017	0.127	0.524	0.481	0.492	0.617	9.625
8	Utah	Sanpete	2017	0.137	0.542	0.446	0.460	0.681	8.715
8	Utah	Sevier	2017	0.134	0.553	0.463	0.496	0.683	10.084
8	Utah	Summit	2017	0.156	0.543	0.570	0.429	0.606	8.408
8	Utah	Tooele	2017	0.141	0.534	0.615	0.365	0.565	8.348
8	Utah	Uintah	2017	0.117	0.518	0.518	0.546	0.601	12.161
8	Utah	Utah	2017	0.462	0.485	0.706	0.446	0.591	3.520
8	Utah	Wasatch	2017	0.147	0.519	0.513	0.539	0.637	9.909
8	Utah	Washington	2017	0.266	0.486	0.612	0.585	0.619	6.658
8	Utah	Wayne	2017	0.204	0.576	0.367	0.511	0.750	6.282
8	Utah	Weber	2017	0.569	0.510	0.459	0.393	0.630	1.647
8	Wyoming	Albany	2017	0.110	0.442	0.545	0.372	0.502	7.237
8	Wyoming	Big Horn	2017	0.115	0.562	0.313	0.524	0.681	8.924
8	Wyoming	Campbell	2017	0.227	0.530	0.683	0.397	0.634	6.938
8	Wyoming	Carbon	2017	0.094	0.540	0.626	0.533	0.685	19.825
8	Wyoming	Converse	2017	0.101	0.528	0.516	0.389	0.677	11.776
8	Wyoming	Crook	2017	0.201	0.518	0.376	0.311	0.709	3.383
8	Wyoming	Fremont	2017	0.132	0.540	0.589	0.464	0.602	10.801
8	Wyoming	Goshen	2017	0.119	0.533	0.366	0.242	0.621	2.722
8	Wyoming	Hot Springs	2017	0.189	0.533	0.218	0.476	0.622	2.674
8	Wyoming	Johnson	2017	0.143	0.507	0.395	0.395	0.873	8.731
8	Wyoming	Laramie	2017	0.171	0.512	0.566	0.268	0.599	4.999
8	Wyoming	Lincoln	2017	0.155	0.543	0.573	0.549	0.755	12.283
8	Wyoming	Natrona	2017	0.129	0.515	0.566	0.489	0.639	11.492
8	Wyoming	Niobrara	2017	0.257	0.546	0.250	0.316	0.505	-0.081
8	Wyoming	Park	2017	0.145	0.502	0.557	0.542	0.717	11.937
8	Wyoming	Platte	2017	0.123	0.501	0.409	0.375	0.658	6.560
8	Wyoming	Sheridan	2017	0.125	0.528	0.468	0.484	0.706	10.836
8	Wyoming	Sublette	2017	0.153	0.510	0.499	0.590	0.705	10.926
8	Wyoming	Sweetwater	2017	0.107	0.508	0.573	0.505	0.602	13.695
8	Wyoming	Teton	2017	0.154	0.514	0.573	0.567	0.721	12.025
8	Wyoming	Uinta	2017	0.063	0.516	0.472	0.458	0.586	16.655
8	Wyoming	Washakie	2017	0.099	0.537	0.260	0.520	0.725	9.463
8	Wyoming	Weston	2017	0.168	0.499	0.268	0.378	0.610	2.041
9	Arizona	Apache	2017	0.125	0.472	0.741	0.473	0.443	11.864
9	Arizona	Cochise	2017	0.123	0.398	0.726	0.348	0.470	9.023
9	Arizona	Coconino	2017	0.132	0.437	0.906	0.472	0.573	16.226
9	Arizona	Gila	2017	0.112	0.395	0.528	0.463	0.495	8.156
9	Arizona	Graham	2017	0.108	0.454	0.427	0.457	0.540	7.169
9	Arizona	Greenlee	2017	0.130	0.420	0.378	0.590	0.481	6.348
9	Arizona	La Paz	2017	0.187	0.390	0.547	0.346	0.363	2.207
9	Arizona	Maricopa	2017	0.662	0.472	0.942	0.276	0.471	2.400
9	Arizona	Mohave	2017	0.122	0.423	0.830	0.275	0.365	8.406
9	Arizona	Navajo	2017	0.131	0.415	0.804	0.534	0.513	14.327
9	Arizona	Pima	2017	0.225	0.457	0.895	0.465	0.454	8.369
9	Arizona	Pinal	2017	0.249	0.450	0.873	0.343	0.389	5.562
9	Arizona	Santa Cruz	2017	0.123	0.477	0.420	0.456	0.399	4.062
9	Arizona	Yavapai	2017	0.131	0.434	0.896	0.286	0.504	11.566
9	Arizona	Yuma	2017	0.179	0.451	0.731	0.368	0.415	6.248
9	California	Alameda	2017	0.501	0.184	0.720	0.338	0.549	2.018
9	California	Alpine	2017	0.318	0.456	0.370	0.633	0.276	1.702
9	California	Amador	2017	0.191	0.336	0.427	0.360	0.489	1.673
9	California	Butte	2017	0.211	0.328	0.721	0.414	0.397	4.956
9	California	Calaveras	2017	0.131	0.322	0.494	0.433	0.553	6.045
9	California	Colusa	2017	0.147	0.299	0.390	0.410	0.359	0.338
9	California	Contra Costa	2017	0.651	0.226	0.734	0.371	0.525	1.728
9	California	Del Norte	2017	0.191	0.202	0.407	0.586	0.374	2.423
9	California	El Dorado	2017	0.209	0.352	0.623	0.444	0.538	5.551
9	California	Fresno	2017	0.241	0.234	0.960	0.435	0.478	7.474
9	California	Glenn	2017	0.149	0.428	0.367	0.471	0.379	2.075
9	California	Humboldt	2017	0.148	0.291	0.805	0.580	0.511	12.626
9	California	Imperial	2017	0.155	0.482	0.894	0.438	0.379	10.853
9	California	Inyo	2017	0.253	0.386	0.605	0.525	0.668	6.331
9	California	Kern	2017	0.213	0.233	0.990	0.350	0.389	7.034
9	California	Kings	2017	0.201	0.325	0.632	0.172	0.345	0.548
9	California	Lake	2017	0.160	0.010	0.490	0.552	0.360	2.388
9	California	Lassen	2017	0.117	0.462	0.630	0.535	0.529	12.797
9	California	Los Angeles	2017	0.576	0.289	0.881	0.363	0.535	2.745
9	California	Madera	2017	0.182	0.238	0.695	0.403	0.451	5.324
9	California	Marin	2017	0.159	0.223	0.414	0.656	0.545	6.355
9	California	Mariposa	2017	0.272	0.010	0.476	0.512	0.515	2.019
9	California	Mendocino	2017	0.157	0.227	0.723	0.452	0.533	8.355
9	California	Merced	2017	0.250	0.396	0.688	0.296	0.362	2.673
9	California	Modoc	2017	0.139	0.357	0.435	0.498	0.434	4.240
9	California	Mono	2017	0.089	0.363	0.586	0.553	0.644	17.455
9	California	Monterey	2017	0.187	0.010	0.809	0.513	0.493	7.459
9	California	Napa	2017	0.370	0.141	0.458	0.512	0.518	1.720
9	California	Nevada	2017	0.198	0.305	0.596	0.525	0.536	6.247
9	California	Orange	2017	0.763	0.389	0.736	0.312	0.570	1.623
9	California	Placer	2017	0.424	0.393	0.711	0.418	0.575	3.410
9	California	Plumas	2017	0.291	0.408	0.635	0.561	0.527	5.203
9	California	Riverside	2017	0.453	0.411	0.934	0.500	0.488	4.609
9	California	Sacramento	2017	0.626	0.372	0.763	0.370	0.590	2.351
9	California	San Benito	2017	0.124	0.380	0.427	0.402	0.453	3.179
9	California	San Bernardino	2017	0.215	0.432	0.985	0.479	0.480	10.118
9	California	San Diego	2017	0.386	0.353	0.907	0.507	0.520	5.276
9	California	San Francisco	2017	0.240	0.424	0.429	0.614	0.530	4.658
9	California	San Joaquin	2017	0.564	0.390	0.724	0.304	0.447	1.673
9	California	San Luis Obispo	2017	0.439	0.250	0.861	0.471	0.606	4.310
9	California	San Mateo	2017	0.186	0.214	0.557	0.485	0.539	5.122
9	California	Santa Barbara	2017	0.224	0.331	0.830	0.645	0.559	9.926
9	California	Santa Clara	2017	0.363	0.212	0.682	0.420	0.552	3.167
9	California	Santa Cruz	2017	0.173	0.231	0.382	0.625	0.532	4.802
9	California	Shasta	2017	0.134	0.227	0.799	0.429	0.462	9.821
9	California	Sierra	2017	0.157	0.336	0.366	0.600	0.406	3.724
9	California	Siskiyou	2017	0.398	0.208	0.740	0.440	0.541	3.335
9	California	Solano	2017	0.455	0.241	0.607	0.383	0.522	1.816
9	California	Sonoma	2017	0.251	0.183	0.783	0.497	0.564	6.375
9	California	Stanislaus	2017	0.477	0.362	0.717	0.317	0.432	1.889
9	California	Sutter	2017	0.192	0.429	0.470	0.303	0.437	1.480
9	California	Tehama	2017	0.299	0.376	0.550	0.495	0.406	2.862
9	California	Trinity	2017	0.271	0.354	0.428	0.600	0.405	2.827
9	California	Tulare	2017	0.186	0.117	0.895	0.415	0.440	7.450
9	California	Tuolumne	2017	0.171	0.212	0.570	0.438	0.476	4.342
9	California	Ventura	2017	0.384	0.341	0.751	0.660	0.550	5.332
9	California	Yolo	2017	0.317	0.316	0.564	0.429	0.514	2.791
9	California	Yuba	2017	0.233	0.320	0.372	0.374	0.362	-0.252
9	Hawaii	Hawaii	2017	0.107	0.601	0.740	0.508	0.626	19.202
9	Hawaii	Honolulu	2017	0.147	0.643	0.698	0.631	0.639	15.686
9	Hawaii	Kalawao	2017	0.068	0.257	0.260	0.383	0.308	-7.455
9	Hawaii	Kauai	2017	0.074	0.616	0.559	0.383	0.733	20.214
9	Hawaii	Maui	2017	0.063	0.644	0.595	0.492	0.640	26.984
9	Nevada	Carson	2017	0.331	0.404	0.224	0.554	0.594	1.600
9	Nevada	Churchill	2017	0.116	0.474	0.544	0.505	0.519	10.238
9	Nevada	Clark	2017	0.316	0.436	0.901	0.569	0.458	6.755
9	Nevada	Douglas	2017	0.175	0.452	0.490	0.522	0.567	6.606
9	Nevada	Elko	2017	0.130	0.470	0.675	0.583	0.515	13.164
9	Nevada	Esmeralda	2017	0.101	0.454	0.282	0.586	0.010	-3.306
9	Nevada	Eureka	2017	0.109	0.395	0.407	0.544	0.269	3.170
9	Nevada	Humboldt	2017	0.108	0.451	0.522	0.561	0.481	10.791
9	Nevada	Lander	2017	0.119	0.416	0.245	0.554	0.397	1.765
9	Nevada	Lincoln	2017	0.252	0.401	0.447	0.569	0.529	4.086
9	Nevada	Lyon	2017	0.207	0.456	0.527	0.562	0.434	5.283
9	Nevada	Mineral	2017	0.144	0.429	0.454	0.530	0.477	6.089
9	Nevada	Nye	2017	0.129	0.379	0.657	0.598	0.427	11.173
9	Nevada	Pershing	2017	0.154	0.467	0.389	0.524	0.321	2.738
9	Nevada	Storey	2017	0.266	0.441	0.309	0.347	0.498	0.364
9	Nevada	Washoe	2017	0.183	0.433	0.841	0.552	0.517	11.206
9	Nevada	White Pine	2017	0.082	0.407	0.333	0.658	0.575	12.737
10	Alaska	Aleutians East	2017	0.012	0.411	0.342	0.990	0.305	111.828
10	Alaska	Aleutians West	2017	0.039	0.516	0.479	0.523	0.424	23.133
10	Alaska	Anchorage	2017	0.078	0.634	0.693	0.443	0.557	21.363
10	Alaska	Bristol Bay	2017	0.034	0.525	0.307	0.795	0.234	22.400
10	Alaska	Denali	2017	0.116	0.490	0.413	0.377	0.309	1.080
10	Alaska	Dillingham	2017	0.022	0.411	0.489	0.508	0.428	37.134
10	Alaska	Fairbanks North Star	2017	0.050	0.590	0.665	0.455	0.579	32.653
10	Alaska	Haines	2017	0.021	0.538	0.371	0.664	0.596	62.768
10	Alaska	Hoonah-Angoon	2017	0.010	0.378	0.416	0.502	0.357	42.005
10	Alaska	Juneau City	2017	0.013	0.602	0.561	0.686	0.731	167.953
10	Alaska	Kenai Peninsula	2017	0.053	0.548	0.713	0.482	0.630	35.503
10	Alaska	Ketchikan Gateway	2017	0.010	0.591	0.464	0.614	0.617	154.851
10	Alaska	Kodiak Island	2017	0.010	0.576	0.557	0.928	0.474	227.188
10	Alaska	Lake and Peninsula	2017	0.045	0.337	0.488	0.718	0.247	19.594
10	Alaska	North Slope	2017	0.038	0.427	0.747	0.959	0.365	65.884
10	Alaska	Petersburg	2017	0.026	0.533	0.318	0.538	0.604	33.766
10	Alaska	Prince of Wales-Hyde	2017	0.018	0.398	0.573	0.487	0.443	56.732
10	Alaska	Sitka City	2017	0.036	0.538	0.398	0.709	0.681	46.371
10	Alaska	Skagway	2017	0.028	0.574	0.245	0.501	0.520	17.349
10	Alaska	Valdez-Cordova	2017	0.126	0.470	0.689	0.475	0.603	13.185
10	Alaska	Wrangell	2017	0.011	0.430	0.269	0.520	0.373	13.694
10	Alaska	Yakutat	2017	0.044	0.476	0.256	0.924	0.449	29.465
10	Idaho	Ada	2017	0.345	0.449	0.562	0.586	0.580	4.434
10	Idaho	Adams	2017	0.093	0.435	0.376	0.627	0.573	11.862
10	Idaho	Bannock	2017	0.190	0.435	0.519	0.587	0.615	7.744
10	Idaho	Bear Lake	2017	0.102	0.121	0.284	0.480	0.632	2.939
10	Idaho	Benewah	2017	0.062	0.490	0.326	0.612	0.476	12.795
10	Idaho	Bingham	2017	0.146	0.433	0.492	0.507	0.626	8.334
10	Idaho	Blaine	2017	0.101	0.440	0.550	0.563	0.683	16.084
10	Idaho	Boise	2017	0.106	0.448	0.500	0.637	0.313	9.040
10	Idaho	Bonner	2017	0.064	0.435	0.636	0.531	0.582	24.582
10	Idaho	Bonneville	2017	0.282	0.457	0.574	0.465	0.647	4.970
10	Idaho	Boundary	2017	0.072	0.425	0.443	0.576	0.666	18.549
10	Idaho	Butte	2017	0.141	0.493	0.256	0.485	0.403	1.121
10	Idaho	Camas	2017	0.084	0.520	0.213	0.532	0.171	-3.155
10	Idaho	Canyon	2017	0.431	0.455	0.507	0.366	0.518	1.678
10	Idaho	Caribou	2017	0.142	0.399	0.332	0.473	0.568	3.961
10	Idaho	Cassia	2017	0.101	0.454	0.452	0.542	0.644	12.409
10	Idaho	Clark	2017	0.313	0.538	0.243	0.503	0.254	-0.247
10	Idaho	Clearwater	2017	0.144	0.461	0.417	0.637	0.609	9.254
10	Idaho	Custer	2017	0.173	0.431	0.419	0.636	0.592	7.360
10	Idaho	Elmore	2017	0.116	0.439	0.549	0.624	0.508	12.384
10	Idaho	Franklin	2017	0.130	0.393	0.411	0.493	0.529	5.662
10	Idaho	Fremont	2017	0.131	0.445	0.414	0.531	0.612	8.067
10	Idaho	Gem	2017	0.106	0.410	0.344	0.526	0.514	5.919
10	Idaho	Gooding	2017	0.102	0.384	0.424	0.542	0.566	9.441
10	Idaho	Idaho	2017	0.108	0.447	0.531	0.496	0.666	12.834
10	Idaho	Jefferson	2017	0.095	0.470	0.412	0.524	0.673	12.339
10	Idaho	Jerome	2017	0.133	0.378	0.514	0.504	0.485	7.042
10	Idaho	Kootenai	2017	0.151	0.453	0.725	0.538	0.573	12.155
10	Idaho	Latah	2017	0.046	0.456	0.488	0.473	0.538	21.298
10	Idaho	Lemhi	2017	0.117	0.429	0.347	0.439	0.694	6.824
10	Idaho	Lewis	2017	0.177	0.625	0.285	0.710	0.458	5.824
10	Idaho	Lincoln	2017	0.151	0.504	0.270	0.676	0.536	6.217
10	Idaho	Madison	2017	0.157	0.443	0.430	0.469	0.542	5.125
10	Idaho	Minidoka	2017	0.093	0.439	0.333	0.571	0.487	7.381
10	Idaho	Nez Perce	2017	0.105	0.449	0.480	0.582	0.612	13.007
10	Idaho	Oneida	2017	0.146	0.485	0.246	0.510	0.546	3.197
10	Idaho	Owyhee	2017	0.106	0.449	0.367	0.559	0.430	6.101
10	Idaho	Payette	2017	0.135	0.348	0.359	0.465	0.440	2.329
10	Idaho	Power	2017	0.115	0.446	0.349	0.465	0.476	3.966
10	Idaho	Shoshone	2017	0.085	0.493	0.261	0.449	0.490	2.978
10	Idaho	Teton	2017	0.124	0.451	0.427	0.492	0.622	8.235
10	Idaho	Twin Falls	2017	0.125	0.407	0.592	0.501	0.599	11.176
10	Idaho	Valley	2017	0.088	0.424	0.506	0.602	0.812	20.892
10	Idaho	Washington	2017	0.101	0.348	0.321	0.542	0.434	3.876
10	Oregon	Baker	2017	0.089	0.456	0.475	0.580	0.554	13.833
10	Oregon	Benton	2017	0.176	0.324	0.468	0.511	0.432	3.842
10	Oregon	Clackamas	2017	0.189	0.332	0.698	0.554	0.562	8.782
10	Oregon	Clatsop	2017	0.098	0.413	0.412	0.415	0.461	4.460
10	Oregon	Columbia	2017	0.167	0.419	0.400	0.438	0.408	2.168
10	Oregon	Coos	2017	0.124	0.282	0.509	0.433	0.411	4.133
10	Oregon	Crook	2017	0.130	0.433	0.416	0.509	0.517	6.232
10	Oregon	Curry	2017	0.253	0.255	0.353	0.550	0.489	2.007
10	Oregon	Deschutes	2017	0.123	0.425	0.661	0.553	0.561	13.431
10	Oregon	Douglas	2017	0.163	0.313	0.837	0.461	0.429	9.342
10	Oregon	Gilliam	2017	0.066	0.507	0.287	0.461	0.370	2.000
10	Oregon	Grant	2017	0.108	0.485	0.372	0.616	0.521	9.434
10	Oregon	Harney	2017	0.100	0.444	0.373	0.584	0.489	8.365
10	Oregon	Hood River	2017	0.147	0.337	0.392	0.601	0.552	6.432
10	Oregon	Jackson	2017	0.159	0.286	0.727	0.526	0.428	8.522
10	Oregon	Jefferson	2017	0.125	0.450	0.485	0.487	0.391	5.667
10	Oregon	Josephine	2017	0.142	0.171	0.477	0.518	0.399	3.504
10	Oregon	Klamath	2017	0.121	0.292	0.703	0.435	0.435	8.984
10	Oregon	Lake	2017	0.117	0.400	0.431	0.524	0.437	5.932
10	Oregon	Lane	2017	0.180	0.357	0.871	0.440	0.485	9.519
10	Oregon	Lincoln	2017	0.138	0.387	0.470	0.477	0.421	4.627
10	Oregon	Linn	2017	0.167	0.340	0.646	0.510	0.486	7.622
10	Oregon	Malheur	2017	0.098	0.444	0.506	0.625	0.450	12.387
